id,mag,longitude,latitude,date
usp00013qq,4.2,-72.907,-36.712,1979-10-27
usp00013a9,4.8,-71.516,-36.101,1979-10-08
usp00011v3,4.5,-73.589,-36.844,1979-07-14
usp00011pb,4.7,-73.656,-37.14,1979-07-03
usp00011gv,4.5,-73.781,-37.254,1979-06-24
usp00011ed,5.1,-71.943,-36.428,1979-06-19
usp00010eb,4.2,-72.339,-40.069,1979-05-04
usp000109h,5.1,-72.247,-39.009,1979-04-25
usp000108t,4.2,-74.856,-38.928,1979-04-24
usp0001084,4.8,-71.863,-40.113,1979-04-23
usp0001050,4.5,-72.134,-40.267,1979-04-19
usp0000yyb,4.7,-70.914,-38.915,1979-02-21
usp0000y0r,5.7,-72.463,-36.286,1978-12-21
usp0000xs4,4.8,-72.316,-39.931,1978-12-05
usp0000wzb,4.4,-72.88,-37.707,1978-10-12
usp0000wmy,4.6,-73.013,-37.948,1978-09-20
usp0000v3u,4.8,-73.594,-39.516,1978-06-17
usp0000uka,4.5,-69.686,-36.436,1978-05-17
usp0000u3s,4.8,-72.008,-37.643,1978-04-15
usp0000sb5,5.5,-71.096,-38.137,1978-01-02
usp0000r6f,4.4,-72.159,-37.038,1977-10-23
usp0000mg7,4.5,-73.529,-38.058,1977-02-06
usp0000mdp,4.7,-74.05,-38.62,1977-01-30
usp0000mcq,4.8,-73.506,-38.184,1977-01-28
usp0000jv3,5.1,-73.096,-36.504,1976-10-13
usp0000jqz,5.1,-73.284,-38.357,1976-10-02
usp0000j2s,4.5,-72.618,-37.99,1976-08-28
usp0000hrb,4.1,-72.895,-37.529,1976-08-06
usp0000hg3,5.0,-74.781,-39.052,1976-07-23
usp0000gfx,5.0,-71.489,-36.132,1976-05-22
usp0000fjv,4.1,-72.972,-38.703,1976-03-22
usp0000f8q,6.0,-74.727,-39.999,1976-02-28
usp0000ex2,4.2,-74.175,-36.281,1976-02-04
usp0000ebc,4.7,-70.309,-38.34,1976-01-07
usp0000dxr,4.6,-73.102,-38.275,1975-12-16
usp0000d7p,4.8,-74.865,-38.576,1975-10-21
usp0000d6v,4.5,-72.573,-38.628,1975-10-20
usp0000ctg,4.8,-73.298,-42.236,1975-09-15
usp0000cp7,5.1,-71.904,-41.645,1975-09-02
usp0000chv,4.1,-73.129,-36.302,1975-08-21
usp0000c1s,4.8,-73.757,-38.216,1975-07-19
usp0000bz3,5.0,-73.766,-37.891,1975-07-11
usp0000bpt,4.6,-73.058,-37.959,1975-06-22
usp0000b7q,4.7,-73.515,-37.897,1975-05-29
usp0000b7e,5.8,-73.417,-37.926,1975-05-28
usp0000b5b,4.7,-73.078,-38.003,1975-05-24
usp0000b57,4.8,-72.731,-38.027,1975-05-23
usp0000b54,4.6,-73.907,-37.951,1975-05-23
usp0000b4f,5.0,-73.927,-37.965,1975-05-22
usp0000b1q,4.7,-73.336,-38.201,1975-05-15
usp0000b1f,5.0,-72.618,-38.089,1975-05-14
usp0000b12,4.1,-73.131,-38.011,1975-05-14
usp0000b0k,4.7,-73.272,-38.096,1975-05-13
usp0000b0d,4.2,-72.847,-37.889,1975-05-12
usp0000b0b,4.3,-73.331,-37.853,1975-05-12
usp0000azz,4.6,-73.103,-37.938,1975-05-11
usp0000azy,4.1,-73.375,-37.858,1975-05-11
usp0000azr,4.3,-72.58,-37.949,1975-05-11
usp0000azq,4.9,-72.801,-37.963,1975-05-11
usp0000aze,4.0,-73.344,-37.824,1975-05-11
usp0000azd,4.6,-73.701,-37.927,1975-05-11
usp0000azb,4.8,-73.445,-38.082,1975-05-10
usp0000aza,5.2,-73.072,-37.93,1975-05-10
usp0000az9,7.7,-73.232,-38.183,1975-05-10
usp00009c1,5.4,-73.129,-38.305,1975-01-01
usp000094s,4.0,-73.567,-38.775,1974-12-15
usp000090x,4.7,-73.331,-38.056,1974-12-06
usp00008ns,4.7,-73.042,-38.209,1974-11-03
usp0000801,4.6,-73.174,-38.237,1974-09-11
usp00007z0,4.6,-73.477,-38.254,1974-09-08
usp00007yx,4.7,-73.774,-38.327,1974-09-08
usp00007ym,5.2,-73.724,-38.321,1974-09-07
usp00007tb,5.4,-73.387,-38.341,1974-08-27
usp00007p1,4.5,-74.244,-38.498,1974-08-18
usp00007nz,7.1,-73.431,-38.453,1974-08-18
usp00007hp,4.9,-73.548,-37.246,1974-08-09
usp00007b5,4.6,-72.894,-36.316,1974-07-27
usp000075p,4.3,-72.246,-39.221,1974-07-15
usp00006yj,4.7,-70.384,-38.143,1974-06-30
usp00005cb,4.0,-73.643,-36.876,1974-02-21
usp000047d,5.0,-72.918,-39.997,1973-11-20
usp000042t,4.2,-74.662,-38.467,1973-11-07
usp00003f7,4.6,-73.645,-37.8,1973-09-17
usp00002zx,4.8,-71.911,-38.227,1973-08-05
usp00002xq,4.4,-73.077,-37.547,1973-07-31
usp00002xp,5.5,-73.379,-37.65,1973-07-31
usp000018a,4.8,-74.683,-40.72,1973-04-05
usp0000189,5.0,-74.627,-39.62,1973-04-05
usp0000104,4.7,-73.266,-38.147,1973-03-20
usp00000xa,4.5,-73.699,-37.177,1973-03-12
usp0000064,4.9,-73.388,-38.02,1973-01-17
iscgem784207,6.0,-71.793,-42.229,1971-05-08
iscgem787485,5.7,-73.276,-36.775,1971-02-18
iscgem834296,5.7,-73.809,-41.394,1967-06-10
iscgem837800,5.7,-74.722,-40.17,1967-03-13
iscgem848610,5.9,-73.428,-37.656,1966-04-22
iscgem848355,5.9,-73.198,-38.194,1966-04-13
iscgem848349,6.3,-72.695,-38.231,1966-04-12
iscgem864939,6.4,-74.871,-41.121,1964-08-05
iscgem871788,6.0,-73.465,-38.459,1963-02-06
iscgem871787,6.4,-73.443,-38.437,1963-02-05
iscgem874426,6.2,-73.986,-40.532,1962-03-26
iscgem874301,6.2,-73.053,-37.732,1962-02-27
iscgem17291428,7.1,-72.885,-37.845,1962-02-14
iscgemsup877862,6.1,-73.88,-38.24,1961-12-24
iscgem877550,6.6,-73.238,-36.738,1961-10-18
iscgem876557,6.1,-72.848,-37.439,1961-05-11
iscgem876371,6.2,-72.8,-38.258,1961-04-08
iscgem880832,6.2,-74.788,-40.134,1960-11-22
iscgem880534,5.8,-73.068,-38.323,1960-10-14
iscgem880062,6.7,-74.783,-39.964,1960-08-13
iscgem879719,5.8,-73.555,-38.534,1960-07-05
iscgem879581,6.9,-72.813,-39.071,1960-06-20
iscgem879577,7.0,-72.917,-38.154,1960-06-20
iscgem879348,6.1,-73.014,-37.895,1960-06-01
iscgem879317,5.9,-73.23,-37.749,1960-05-29
iscgem879315,6.3,-72.436,-37.689,1960-05-29
iscgem879303,6.0,-72.77,-37.713,1960-05-28
iscgemsup879184,6.2,-73.152,-37.859,1960-05-23
iscgem879175,6.4,-72.691,-38.162,1960-05-23
iscgem879166,6.2,-73.367,-41.579,1960-05-23
iscgem879149,6.5,-73.866,-38.543,1960-05-23
official19600522191120_30,9.5,-73.407,-38.143,1960-05-22
official19600522185602_30,7.8,-73.039,-38.061,1960-05-22
iscgem879128,6.8,-73.149,-37.86,1960-05-22
iscgem879127,7.1,-73.017,-37.775,1960-05-22
iscgem879126,5.8,-73.127,-37.975,1960-05-22
iscgem879123,5.8,-73.962,-38.064,1960-05-22
iscgem879111,6.2,-73.194,-37.364,1960-05-21
iscgem879106,8.1,-73.353,-37.824,1960-05-21
iscgem889793,6.1,-72.026,-40.8,1955-07-28
iscgem890888,6.3,-72.955,-41.233,1954-07-26
iscgem891664,7.5,-72.866,-37.093,1953-05-06
iscgem893991,6.2,-73.519,-38.589,1951-01-03
iscgem896480,6.9,-72.676,-37.665,1949-04-20
iscgem901645,7.0,-73.63,-42.041,1940-10-11
iscgem901785,7.8,-72.315,-36.305,1939-01-25
iscgem904821,6.6,-72.459,-40.535,1934-03-01
