id,mag,longitude,latitude,date,Days since last eruption,vei,was_erupted,volcano_latitude,volcano_longitude
usp000d6qa,4.4,-74.377,-41.11600000000001,2004-10-20,56,,0.0,,
usp000d6yf,4.8,-74.89,-40.284,2004-10-24,60,,0.0,,
usp000d78c,4.3,-74.396,-37.058,2004-10-28,64,,0.0,,
usp000d7cb,4.1,-73.69800000000001,-37.038000000000004,2004-10-31,67,,0.0,,
usp000d7tk,4.4,-71.186,-36.804,2004-11-06,73,,0.0,,
usp000d8aa,4.0,-72.85,-40.909,2004-11-12,79,,0.0,,
usp000dab8,4.7,-70.764,-37.5,2004-12-08,105,,0.0,,
usp000dc93,4.0,-73.539,-37.838,2004-12-31,128,,0.0,,
usp000dc9k,3.0,-71.357,-36.161,2004-12-31,128,,0.0,,
usp000dcdb,3.4,-71.949,-37.403,2005-01-02,130,,0.0,,
usp000ddvm,4.4,-74.29,-42.673,2005-01-20,148,,0.0,,
usp000dfby,3.7,-70.72800000000001,-36.029,2005-02-01,160,,0.0,,
usp000dfc8,3.7,-70.648,-36.065,2005-02-01,160,,0.0,,
usp000dfg9,4.9,-73.78,-37.865,2005-02-04,163,,0.0,,
usp000dfgy,4.2,-74.365,-38.315,2005-02-04,163,,0.0,,
usp000dfr1,3.5,-73.707,-36.812,2005-02-08,167,,0.0,,
usp000dg5t,4.1,-74.185,-38.258,2005-02-15,174,,0.0,,
usp000dhbh,4.0,-70.089,-36.32,2005-03-02,189,,0.0,,
usp000dj8e,3.9,-71.857,-36.236,2005-03-15,202,,0.0,,
usp000dm1m,3.4,-71.081,-37.431,2005-04-02,220,,0.0,,
usp000dm4p,3.2,-71.391,-36.108000000000004,2005-04-03,221,,0.0,,
usp000dmmz,2.8,-71.472,-36.092,2005-04-08,226,,0.0,,
usp000dn5m,3.5,-72.249,-36.814,2005-04-12,230,,0.0,,
usp000dnqb,3.1,-71.169,-36.857,2005-04-18,236,,0.0,,
usp000dqk9,3.1,-71.842,-36.077,2005-05-12,260,,0.0,,
usp000dr6q,3.4,-70.891,-36.853,2005-05-20,268,,0.0,,
usp000drup,4.2,-73.266,-36.568000000000005,2005-05-29,277,,0.0,,
usp000dryd,4.5,-73.251,-36.607,2005-05-31,279,,0.0,,
usp000ds2r,3.8,-73.208,-36.479,2005-06-02,281,,0.0,,
usp000dt4d,3.4,-72.25,-36.079,2005-06-15,294,,0.0,,
usp000dtes,4.4,-74.499,-38.916,2005-06-19,298,,0.0,,
usp000dup4,3.6,-72.843,-36.258,2005-07-06,315,,0.0,,
usp000dv2x,4.1,-73.961,-37.361999999999995,2005-07-12,321,,0.0,,
usp000dvcx,4.7,-73.24600000000001,-36.575,2005-07-17,326,,0.0,,
usp000dvd0,3.5,-73.248,-36.582,2005-07-17,326,,0.0,,
usp000dvn0,4.5,-73.917,-42.42,2005-07-21,330,,0.0,,
usp000dvzp,3.3,-72.07600000000001,-36.195,2005-07-26,335,,0.0,,
usp000dwfv,3.3,-71.711,-36.515,2005-08-01,341,,0.0,,
usp000dwjj,4.4,-74.97800000000001,-39.238,2005-08-03,343,,0.0,,
usp000dwvv,4.0,-74.692,-38.713,2005-08-07,347,,0.0,,
usp000dxh4,4.6,-72.57,-36.626,2005-08-17,357,,0.0,,
usp000dxw5,4.7,-73.845,-42.452,2005-08-23,363,,0.0,,
usp000dy82,3.3,-71.321,-36.167,2005-08-28,368,,0.0,,
usp000dyht,3.6,-71.97800000000001,-36.158,2005-09-01,372,,0.0,,
usp000dyse,4.4,-74.942,-40.982,2005-09-04,375,,0.0,,
usp000dysf,4.7,-71.634,-36.319,2005-09-04,375,,0.0,,
usp000dz8y,4.9,-73.548,-36.698,2005-09-11,382,,0.0,,
usp000dzfw,4.1,-70.62,-37.976,2005-09-15,386,,0.0,,
usp000dzjx,2.9,-71.33,-36.141,2005-09-16,387,,0.0,,
usp000dzw4,2.9,-71.34100000000001,-36.221,2005-09-21,392,,0.0,,
usp000e05t,3.7,-71.42699999999999,-36.174,2005-09-25,396,,0.0,,
usp000e0qk,3.1,-71.06,-36.937,2005-10-02,403,,0.0,,
usp000e16v,4.4,-73.456,-38.166,2005-10-08,409,,0.0,,
usp000e35e,4.2,-74.336,-36.934,2005-10-30,431,,0.0,,
usp000e35u,3.4,-73.721,-36.629,2005-10-30,431,,0.0,,
usp000e3j1,2.8,-71.975,-36.316,2005-11-05,437,,0.0,,
usp000e3pw,3.8,-72.648,-36.769,2005-11-07,439,,0.0,,
usp000e41m,3.6,-72.874,-36.731,2005-11-12,444,,0.0,,
usp000e48h,3.6,-70.893,-36.535,2005-11-15,447,,0.0,,
usp000e4g3,3.2,-71.544,-36.663000000000004,2005-11-19,451,,0.0,,
usp000e4r8,4.6,-72.15100000000001,-36.741,2005-11-23,455,,0.0,,
usp000e5j4,3.2,-70.929,-37.431999999999995,2005-12-05,467,,0.0,,
usp000e6k1,5.2,-74.058,-42.713,2005-12-21,483,,0.0,,
usp000e6m2,3.6,-71.154,-36.094,2005-12-22,484,,0.0,,
usp000e6wj,5.1,-73.188,-38.953,2005-12-26,488,,0.0,,
usp000e79f,4.6,-71.355,-39.87,2005-12-31,493,,0.0,,
usp000e7fq,3.6,-73.498,-36.528,2006-01-03,496,,0.0,,
usp000e7nw,5.2,-73.22399999999999,-36.399,2006-01-05,498,,0.0,,
usp000e8se,3.2,-70.896,-37.141,2006-01-24,517,,0.0,,
usp000e938,3.7,-71.46600000000001,-37.538000000000004,2006-01-29,522,,0.0,,
usp000e9d4,3.7,-74.505,-36.43,2006-02-03,527,,0.0,,
usp000e9jp,3.3,-72.575,-36.701,2006-02-05,529,,0.0,,
usp000eadh,4.5,-71.77600000000001,-39.229,2006-02-19,543,,0.0,,
usp000eavx,4.9,-74.40100000000001,-42.625,2006-02-26,550,,0.0,,
usp000eb4a,4.6,-71.12,-36.336,2006-03-01,553,,0.0,,
usp000eb3a,4.4,-73.097,-38.319,2006-03-01,553,,0.0,,
usp000eb62,4.4,-72.75399999999999,-39.803000000000004,2006-03-02,554,,0.0,,
usp000eba3,3.3,-73.146,-36.161,2006-03-03,555,,0.0,,
usp000ec79,4.0,-73.437,-37.094,2006-03-15,567,,0.0,,
usp000eccr,4.4,-74.507,-37.678000000000004,2006-03-18,570,,0.0,,
usp000ecgn,3.4,-71.681,-37.027,2006-03-19,571,,0.0,,
usp000ed9h,3.6,-72.365,-36.29,2006-03-30,582,,0.0,,
usp000eduk,4.1,-73.34100000000001,-37.643,2006-04-06,589,,0.0,,
usp000edwn,3.3,-71.667,-36.868,2006-04-07,590,,0.0,,
usp000eeb8,3.8,-72.828,-37.802,2006-04-12,595,,0.0,,
usp000efae,3.9,-71.878,-39.601,2006-04-23,606,,0.0,,
usp000egjp,3.0,-70.771,-36.036,2006-05-08,621,,0.0,,
usp000egr2,4.0,-71.613,-36.966,2006-05-10,623,,0.0,,
usp000eh6m,4.0,-72.37899999999999,-36.083,2006-05-15,628,,0.0,,
usp000ehd9,3.9,-71.11,-36.336999999999996,2006-05-18,631,,0.0,,
usp000ehky,5.2,-73.641,-37.321999999999996,2006-05-21,634,,0.0,,
usp000ehp0,2.5,-71.65100000000001,-36.031,2006-05-22,635,,0.0,,
usp000ek6m,4.4,-73.423,-36.546,2006-06-12,656,,0.0,,
usp000ekbs,2.9,-72.469,-36.785,2006-06-14,658,,0.0,,
usp000em16,3.3,-70.388,-36.13,2006-06-22,666,,0.0,,
usp000em8m,3.3,-71.74600000000001,-36.077,2006-06-25,669,,0.0,,
usp000emhb,4.0,-71.16,-37.010999999999996,2006-06-29,673,,0.0,,
usp000en2w,4.0,-73.13,-37.491,2006-07-07,681,,0.0,,
usp000en4d,4.7,-71.52600000000001,-37.005,2006-07-08,682,,0.0,,
usp000enj5,4.0,-73.383,-36.343,2006-07-13,687,,0.0,,
usp000enss,4.7,-72.262,-40.465,2006-07-17,691,,0.0,,
usp000epmh,3.8,-71.598,-37.154,2006-07-26,700,,0.0,,
usp000eppz,3.6,-71.273,-36.623000000000005,2006-07-27,701,,0.0,,
usp000eqbw,4.3,-73.866,-39.132,2006-08-06,711,,0.0,,
usp000er1j,4.1,-72.279,-36.647,2006-08-16,721,,0.0,,
usp000es65,3.2,-72.631,-36.080999999999996,2006-08-31,736,,0.0,,
usp000eshk,4.1,-73.863,-40.731,2006-09-05,741,,0.0,,
usp000eth8,4.4,-72.524,-38.844,2006-09-21,757,,0.0,,
usp000etmp,3.0,-71.824,-36.236999999999995,2006-09-23,759,,0.0,,
usp000etp8,3.6,-70.388,-37.969,2006-09-23,759,,0.0,,
usp000etux,3.9,-72.8,-36.407,2006-09-26,762,,0.0,,
usp000eu09,3.1,-71.875,-36.152,2006-09-28,764,,0.0,,
usp000eu25,3.5,-71.812,-36.124,2006-09-29,765,,0.0,,
usp000euqk,4.1,-72.179,-36.466,2006-10-08,774,,0.0,,
usp000euq1,3.1,-71.83,-37.387,2006-10-08,774,,0.0,,
usp000evbm,3.6,-71.49600000000001,-36.256,2006-10-16,782,,0.0,,
usp000evfb,4.3,-74.86,-40.923,2006-10-18,784,,0.0,,
usp000ew26,3.9,-73.789,-36.435,2006-10-26,792,,0.0,,
usp000ewkb,3.3,-73.642,-36.89,2006-11-04,801,,0.0,,
usp000ex98,4.0,-73.449,-36.852,2006-11-13,810,,0.0,,
usp000ezrr,4.4,-74.248,-42.0,2006-12-07,834,,0.0,,
usp000f0me,4.0,-71.555,-37.38,2006-12-20,847,,0.0,,
usp000f0sb,3.6,-72.79,-36.364000000000004,2006-12-22,849,,0.0,,
usp000f1ee,5.6,-71.11399999999999,-37.94,2006-12-31,858,,0.0,,
usp000f1zb,4.2,-71.565,-36.06,2007-01-08,866,,0.0,,
usp000f2ua,2.9,-73.027,-37.469,2007-01-17,875,,0.0,,
usp000f3ja,3.9,-72.577,-36.593,2007-01-25,883,,0.0,,
usp000f4kx,5.5,-71.56,-42.978,2007-02-10,899,,0.0,,
usp000f4za,4.2,-74.809,-36.986999999999995,2007-02-16,905,,0.0,,
usp000f502,3.4,-71.161,-38.395,2007-02-17,906,,0.0,,
usp000f6c3,4.0,-73.721,-41.201,2007-03-09,926,,0.0,,
usp000fav8,3.3,-73.709,-38.369,2007-04-29,977,,0.0,,
usp000fayb,2.9,-71.169,-36.513000000000005,2007-04-30,978,,0.0,,
usp000fb4d,3.8,-71.898,-36.159,2007-05-03,981,,0.0,,
usp000fb95,4.6,-72.524,-37.382,2007-05-05,983,,0.0,,
usp000fbdv,4.3,-71.895,-40.486,2007-05-06,984,,0.0,,
usp000fbem,4.7,-74.204,-40.372,2007-05-07,985,,0.0,,
usp000fcs0,4.3,-74.08800000000001,-41.96,2007-05-26,1004,,0.0,,
usp000fd09,4.4,-71.22800000000001,-39.900999999999996,2007-05-29,1007,,0.0,,
usp000fd0m,2.9,-72.165,-36.577,2007-05-29,1007,,0.0,,
usp000fd4s,4.0,-71.138,-38.129,2007-06-01,1010,,0.0,,
usp000fdw0,4.8,-74.126,-42.518,2007-06-12,1021,,0.0,,
usp000fdw4,4.5,-73.30199999999999,-37.644,2007-06-12,1021,,0.0,,
usp000fe0y,3.3,-74.09,-36.051,2007-06-14,1023,,0.0,,
usp000ffku,3.5,-72.398,-36.9,2007-07-06,1045,,0.0,,
usp000ffkh,4.1,-72.956,-37.346,2007-07-06,1045,,0.0,,
usp000fft6,3.6,-74.688,-36.181999999999995,2007-07-08,1047,,0.0,,
usp000fgju,3.9,-73.305,-36.297,2007-07-18,1057,,0.0,,
usp000fh2m,3.4,-71.25399999999999,-36.48,2007-07-25,1064,,0.0,,
usp000fh4k,3.7,-72.936,-36.938,2007-07-26,1065,,0.0,,
usp000fhs3,3.1,-72.89,-36.546,2007-08-03,1073,,0.0,,
usp000fhz0,3.9,-73.334,-37.621,2007-08-05,1075,,0.0,,
usp000fhzj,3.9,-70.792,-36.128,2007-08-06,1076,,0.0,,
usp000fjpg,4.5,-74.903,-37.205,2007-08-14,1084,,0.0,,
usp000fjw4,3.8,-74.654,-36.461,2007-08-16,1086,,0.0,,
usp000fkb2,4.8,-71.782,-40.413000000000004,2007-08-20,1090,,0.0,,
usp000fkjg,4.0,-72.07,-39.075,2007-08-24,1094,,0.0,,
usp000fkzv,3.6,-71.561,-36.723,2007-08-30,1100,,0.0,,
usp000fmm2,3.4,-69.35300000000001,-36.385999999999996,2007-09-07,1108,,0.0,,
usp000fnj0,4.6,-72.313,-39.400999999999996,2007-09-17,1118,,0.0,,
usp000fngs,3.8,-74.462,-37.931,2007-09-17,1118,,0.0,,
usp000fngv,3.2,-71.80199999999999,-36.815,2007-09-17,1118,,0.0,,
usp000fqk2,3.2,-71.146,-36.287,2007-10-15,1146,,0.0,,
usp000fqtc,3.3,-71.375,-36.171,2007-10-18,1149,,0.0,,
usp000fqyy,5.2,-73.006,-36.469,2007-10-20,1151,,0.0,,
usp000fqzb,3.4,-71.626,-36.464,2007-10-20,1151,,0.0,,
usp000frdr,4.7,-73.986,-36.692,2007-10-27,1158,,0.0,,
usp000frjn,3.4,-71.615,-36.027,2007-10-29,1160,,0.0,,
usp000frpu,3.6,-71.747,-36.352,2007-10-31,1162,,0.0,,
usp000frw0,3.9,-72.153,-40.345,2007-11-03,1165,,0.0,,
usp000frya,4.5,-74.622,-38.486999999999995,2007-11-04,1166,,0.0,,
usp000fs0b,3.3,-72.343,-36.961999999999996,2007-11-05,1167,,0.0,,
usp000ft1m,2.8,-73.10300000000001,-36.784,2007-11-21,1183,,0.0,,
usp000fuc3,5.0,-72.233,-40.665,2007-12-13,1205,,0.0,,
usp000fv68,3.4,-72.983,-36.271,2007-12-25,1217,,0.0,,
usp000fv9f,4.3,-72.98100000000001,-36.438,2007-12-26,1218,,0.0,,
usp000fw3d,4.6,-72.964,-36.233000000000004,2008-01-06,1229,,0.0,,
usp000fxs4,5.0,-74.04899999999999,-42.68,2008-01-30,1253,,0.0,,
usp000fy3s,4.1,-71.932,-36.524,2008-02-03,1257,,0.0,,
usp000fz0q,4.5,-71.508,-38.949,2008-02-16,1270,,0.0,,
usp000fzbn,4.6,-71.774,-40.26,2008-02-20,1274,,0.0,,
usp000g0dq,3.2,-71.735,-36.131,2008-03-01,1284,,0.0,,
usp000g0gp,3.5,-72.311,-36.96,2008-03-02,1285,,0.0,,
usp000g0y8,3.2,-72.27199999999999,-36.016999999999996,2008-03-08,1291,,0.0,,
usp000g1bu,3.3,-73.396,-37.739000000000004,2008-03-12,1295,,0.0,,
usp000g1dx,3.9,-74.205,-41.912,2008-03-13,1296,,0.0,,
usp000g1jg,2.9,-72.96,-37.698,2008-03-15,1298,,0.0,,
usp000g2yd,4.6,-73.906,-41.415,2008-04-02,1316,,0.0,,
usp000g3zz,3.6,-71.479,-36.646,2008-04-15,1329,,0.0,,
usp000g454,3.9,-72.471,-36.019,2008-04-17,1331,,0.0,,
usp000g530,3.4,-71.253,-36.304,2008-04-29,1343,,0.0,,
usp000g57u,4.4,-72.439,-42.836999999999996,2008-05-01,1345,,0.0,,
usp000g5bu,4.7,-72.46600000000001,-42.736999999999995,2008-05-02,1346,,0.0,,
usp000g5b3,4.9,-72.405,-42.703,2008-05-02,1346,,0.0,,
usp000g5ax,4.1,-72.48899999999999,-42.803000000000004,2008-05-02,1346,,0.0,,
usp000g5ag,5.2,-72.266,-42.766000000000005,2008-05-02,1346,,0.0,,
usp000g5ca,4.1,-72.848,-42.858000000000004,2008-05-02,1346,,0.0,,
usp000g5a5,4.5,-72.567,-42.708999999999996,2008-05-02,1346,,0.0,,
usp000g59w,4.4,-72.467,-42.833999999999996,2008-05-02,1346,,0.0,,
usp000g5ab,4.6,-72.456,-42.707,2008-05-02,1346,,0.0,,
usp000g5cm,5.0,-72.24600000000001,-42.784,2008-05-03,1347,,0.0,,
usp000g5dh,3.6,-72.441,-37.074,2008-05-03,1347,,0.0,,
usp000g5tx,3.7,-72.017,-36.373000000000005,2008-05-08,1352,,0.0,,
usp000g79t,3.7,-73.57,-38.422,2008-05-20,1364,,0.0,,
usp000g7md,4.9,-72.01100000000001,-42.053000000000004,2008-05-24,1368,,0.0,,
usp000g7mb,5.0,-72.206,-42.025,2008-05-24,1368,,0.0,,
usp000g7na,4.6,-72.325,-42.047,2008-05-24,1368,,0.0,,
usp000g7m1,5.4,-72.187,-41.957,2008-05-24,1368,,0.0,,
usp000g7td,4.1,-73.327,-36.741,2008-05-26,1370,,0.0,,
usp000g7vr,4.2,-69.602,-36.201,2008-05-27,1371,,0.0,,
usp000g7zt,4.5,-72.29899999999999,-41.863,2008-05-28,1372,,0.0,,
usp000g80y,4.5,-72.185,-41.945,2008-05-29,1373,,0.0,,
usp000g85u,4.4,-72.19,-41.97,2008-05-31,1375,,0.0,,
usp000g8fa,4.1,-73.367,-37.951,2008-06-03,1378,,0.0,,
usp000g8pj,3.9,-73.079,-40.689,2008-06-06,1381,,0.0,,
usp000g8zc,4.0,-73.692,-39.474000000000004,2008-06-09,1384,,0.0,,
usp000g9mf,3.9,-73.436,-37.258,2008-06-14,1389,,0.0,,
usp000gagx,4.1,-71.705,-36.157,2008-06-25,1400,,0.0,,
usp000gawt,3.6,-73.34,-36.638000000000005,2008-06-29,1404,,0.0,,
usp000gbm0,4.0,-72.498,-42.056000000000004,2008-07-07,1412,,0.0,,
usp000gcj3,3.9,-72.241,-39.67,2008-07-18,1423,,0.0,,
usp000gcfj,3.0,-71.455,-36.741,2008-07-18,1423,,0.0,,
usp000gcfe,3.1,-71.733,-36.335,2008-07-18,1423,,0.0,,
usp000gdcj,4.2,-74.304,-42.656000000000006,2008-07-29,1434,,0.0,,
usp000gevg,4.7,-72.219,-40.465,2008-08-17,1453,,0.0,,
usp000gf12,3.3,-72.289,-37.397,2008-08-19,1455,,0.0,,
usp000gg8p,3.6,-72.642,-36.056999999999995,2008-09-02,1469,,0.0,,
usp000gggn,4.2,-71.324,-39.059,2008-09-06,1473,,0.0,,
usp000ggqe,4.6,-73.06,-36.457,2008-09-09,1476,,0.0,,
usp000gguz,3.5,-71.944,-36.065,2008-09-11,1478,,0.0,,
usp000ghtz,4.7,-71.376,-36.282,2008-09-27,1494,,0.0,,
usp000gjuq,4.6,-73.141,-39.941,2008-10-10,1507,,0.0,,
usp000gmhp,4.5,-74.829,-40.11,2008-10-31,1528,1.0,1.0,-39.42,-71.93
usp000gnk1,4.1,-72.945,-37.08,2008-11-13,13,1.0,1.0,-39.42,-71.93
usp000gnmg,3.9,-73.126,-36.260999999999996,2008-11-13,0,1.0,1.0,-39.42,-71.93
usp000gnn2,2.9,-72.97800000000001,-36.327,2008-11-14,1,1.0,1.0,-39.42,-71.93
usp000gp5m,2.9,-72.671,-42.808,2008-11-21,7,1.0,1.0,-39.42,-71.93
usp000gpaa,5.3,-73.009,-36.321999999999996,2008-11-23,2,1.0,1.0,-39.42,-71.93
usp000grre,4.4,-72.977,-36.33,2008-12-29,36,,0.0,,
usp000gsj6,4.2,-71.425,-37.413000000000004,2009-01-13,51,,0.0,,
usp000gsvf,4.8,-72.445,-42.085,2009-01-20,58,,0.0,,
usp000gt0b,5.2,-70.81,-36.385999999999996,2009-01-23,61,,0.0,,
usp000gtme,4.2,-70.64,-36.961,2009-02-10,79,1.0,1.0,-39.42,-71.93
usp000guht,4.7,-71.34100000000001,-40.233000000000004,2009-03-02,20,,0.0,,
usp000gukz,4.8,-74.972,-39.218,2009-03-04,22,,0.0,,
usp000guqb,4.3,-72.39,-42.816,2009-03-07,25,,0.0,,
usp000gur7,4.5,-72.596,-42.84,2009-03-08,26,,0.0,,
usp000gv2h,3.8,-72.449,-42.07,2009-03-17,35,,0.0,,
usp000gwgh,4.2,-71.979,-37.563,2009-04-23,72,,0.0,,
usp000gwjt,3.5,-72.956,-36.518,2009-04-25,74,,0.0,,
usp000gxfu,4.7,-72.41,-42.82,2009-05-24,103,,0.0,,
usp000gxhc,4.4,-72.494,-42.802,2009-05-25,104,,0.0,,
usp000gxj7,4.6,-72.749,-42.845,2009-05-26,105,,0.0,,
usp000gxn1,4.5,-72.244,-42.832,2009-05-29,108,,0.0,,
usp000gxqx,4.4,-72.558,-42.776,2009-05-31,110,,0.0,,
usp000gxqn,4.2,-72.438,-42.898999999999994,2009-05-31,110,,0.0,,
usp000gxrz,4.4,-72.354,-42.813,2009-06-01,111,,0.0,,
usp000gxuh,4.3,-72.542,-42.803999999999995,2009-06-04,114,,0.0,,
usp000gxux,4.4,-72.38600000000001,-42.763000000000005,2009-06-04,114,,0.0,,
usp000gxwa,4.4,-72.408,-42.788000000000004,2009-06-05,115,,0.0,,
usp000gxwt,4.4,-72.564,-42.81100000000001,2009-06-06,116,,0.0,,
usp000gxy1,4.6,-72.393,-42.783,2009-06-06,116,,0.0,,
usp000gxyx,4.3,-72.467,-42.78,2009-06-07,117,,0.0,,
usp000gy24,4.7,-72.548,-42.852,2009-06-10,120,,0.0,,
usp000gy39,4.2,-72.598,-42.849,2009-06-11,121,,0.0,,
usp000gy45,4.5,-72.598,-42.835,2009-06-12,122,,0.0,,
usp000gyjz,4.3,-72.833,-37.173,2009-06-25,135,,0.0,,
usp000gyqn,4.8,-73.376,-38.138000000000005,2009-06-29,139,,0.0,,
usp000gyzs,4.4,-73.555,-39.898,2009-07-06,146,,0.0,,
usp000gz3r,4.3,-73.225,-36.258,2009-07-10,150,,0.0,,
usp000gzkv,4.7,-73.876,-38.186,2009-07-25,165,,0.0,,
usp000gzkw,4.7,-74.055,-38.194,2009-07-25,165,,0.0,,
usp000gzm2,4.8,-73.77,-38.094,2009-07-25,165,,0.0,,
usp000gzvu,3.0,-72.438,-42.091,2009-08-01,172,,0.0,,
usp000h02g,4.2,-73.257,-38.338,2009-08-07,178,,0.0,,
usp000h030,4.1,-69.902,-36.817,2009-08-08,179,,0.0,,
usp000h02z,4.2,-69.78699999999999,-36.765,2009-08-08,179,,0.0,,
usp000h09n,4.4,-74.279,-37.326,2009-08-13,184,,0.0,,
usp000h2tb,4.6,-72.101,-36.741,2009-10-12,244,,0.0,,
usp000h3k1,4.2,-73.125,-36.667,2009-10-30,262,,0.0,,
usp000h3ps,4.1,-71.382,-36.059,2009-11-03,266,,0.0,,
usp000h4b2,5.9,-74.967,-39.634,2009-11-22,285,1.0,1.0,-39.42,-71.93
usp000h5fb,5.1,-72.917,-36.675,2009-12-29,37,,0.0,,
usp000h64r,4.3,-71.192,-38.015,2010-01-15,54,,0.0,,
usp000h6ea,4.7,-72.939,-36.251999999999995,2010-01-21,60,,0.0,,
usp000h6du,5.1,-73.16,-36.281,2010-01-21,60,,0.0,,
usp000h6dv,4.8,-73.179,-36.216,2010-01-21,60,,0.0,,
usp000h7zb,4.9,-73.167,-36.589,2010-02-27,97,,0.0,,
usp000h7zc,4.9,-73.48100000000001,-36.297,2010-02-27,97,,0.0,,
usp000h7z8,6.1,-73.208,-36.354,2010-02-27,97,,0.0,,
usp000h7z6,4.5,-72.865,-36.585,2010-02-27,97,,0.0,,
usp000h7z3,4.7,-73.988,-37.626,2010-02-27,97,,0.0,,
usp000h7yw,5.4,-73.453,-37.510999999999996,2010-02-27,97,,0.0,,
usp000h7ys,5.5,-73.348,-37.78,2010-02-27,97,,0.0,,
usp000h7yr,4.1,-73.249,-36.232,2010-02-27,97,,0.0,,
usp000h7yp,5.4,-73.429,-38.283,2010-02-27,97,,0.0,,
usp000h7yn,4.5,-73.48,-36.701,2010-02-27,97,,0.0,,
usp000h7yk,4.0,-72.59899999999999,-36.198,2010-02-27,97,,0.0,,
usp000h7yj,4.2,-73.322,-37.03,2010-02-27,97,,0.0,,
usp000h7yf,4.2,-72.944,-37.643,2010-02-27,97,,0.0,,
usp000h7ya,5.5,-73.257,-36.129,2010-02-27,97,,0.0,,
usp000h7y8,4.1,-73.138,-36.114000000000004,2010-02-27,97,,0.0,,
usp000h7wp,4.2,-73.218,-36.681,2010-02-27,97,,0.0,,
usp000h7y5,5.2,-73.725,-38.278,2010-02-27,97,,0.0,,
usp000h7y3,4.2,-73.304,-38.461999999999996,2010-02-27,97,,0.0,,
usp000h7xw,4.9,-73.77600000000001,-37.419000000000004,2010-02-27,97,,0.0,,
usp000h7xu,4.8,-72.782,-37.194,2010-02-27,97,,0.0,,
usp000h7xt,4.1,-73.535,-38.048,2010-02-27,97,,0.0,,
usp000h7xr,5.0,-73.383,-37.968,2010-02-27,97,,0.0,,
usp000h7xd,4.5,-73.85300000000001,-38.191,2010-02-27,97,,0.0,,
usp000h7xc,4.4,-73.61399999999999,-37.394,2010-02-27,97,,0.0,,
usp000h7x7,5.0,-73.258,-37.335,2010-02-27,97,,0.0,,
usp000h7x5,4.8,-73.55,-38.285,2010-02-27,97,,0.0,,
usp000h7x2,5.0,-72.673,-37.219,2010-02-27,97,,0.0,,
usp000h7x0,4.0,-73.486,-37.275999999999996,2010-02-27,97,,0.0,,
usp000h7ze,5.5,-73.051,-36.521,2010-02-27,97,,0.0,,
usp000h7wx,4.3,-73.387,-36.359,2010-02-27,97,,0.0,,
usp000h7y6,4.6,-73.834,-37.783,2010-02-27,97,,0.0,,
usp000h7zf,4.7,-73.514,-37.677,2010-02-27,97,,0.0,,
iscgem600697919,6.0,-73.545,-37.878,2010-02-27,97,,0.0,,
usp000h7zq,5.0,-73.093,-36.644,2010-02-27,97,,0.0,,
official20100227063411530_30,8.8,-72.898,-36.122,2010-02-27,97,,0.0,,
usp000h7wm,4.3,-73.432,-36.851,2010-02-27,97,,0.0,,
usp000h823,4.0,-72.467,-36.565,2010-02-27,97,,0.0,,
usp000h822,4.5,-73.416,-36.657,2010-02-27,97,,0.0,,
usp000h81y,4.1,-73.813,-38.253,2010-02-27,97,,0.0,,
usp000h81s,5.9,-72.832,-37.695,2010-02-27,97,,0.0,,
usp000h81g,4.8,-73.455,-37.491,2010-02-27,97,,0.0,,
usp000h81f,5.3,-73.304,-36.492,2010-02-27,97,,0.0,,
usp000h81d,4.7,-73.438,-37.966,2010-02-27,97,,0.0,,
usp000h81b,5.2,-73.315,-36.8,2010-02-27,97,,0.0,,
usp000h816,4.4,-73.988,-37.677,2010-02-27,97,,0.0,,
usp000h814,5.0,-73.836,-37.332,2010-02-27,97,,0.0,,
usp000h813,4.3,-74.967,-37.67,2010-02-27,97,,0.0,,
usp000h812,4.5,-72.97800000000001,-36.298,2010-02-27,97,,0.0,,
usp000h7zm,4.9,-73.654,-37.55,2010-02-27,97,,0.0,,
usp000h811,4.5,-73.61,-37.533,2010-02-27,97,,0.0,,
usp000h80x,4.4,-73.036,-36.166,2010-02-27,97,,0.0,,
usp000h80r,4.9,-73.532,-37.921,2010-02-27,97,,0.0,,
usp000h80p,4.5,-73.767,-37.891999999999996,2010-02-27,97,,0.0,,
usp000h80n,4.9,-73.362,-37.455999999999996,2010-02-27,97,,0.0,,
usp000h80m,4.4,-72.997,-36.443000000000005,2010-02-27,97,,0.0,,
usp000h80c,4.9,-73.55,-36.686,2010-02-27,97,,0.0,,
usp000h807,5.0,-73.197,-36.481,2010-02-27,97,,0.0,,
usp000h803,4.5,-72.676,-36.204,2010-02-27,97,,0.0,,
usp000h802,4.7,-73.525,-36.525999999999996,2010-02-27,97,,0.0,,
usp000h7zy,5.2,-73.345,-37.548,2010-02-27,97,,0.0,,
usp000h7zu,5.0,-73.595,-37.632,2010-02-27,97,,0.0,,
usp000h7zt,5.7,-73.699,-37.580999999999996,2010-02-27,97,,0.0,,
usp000h7zs,4.9,-73.755,-37.696999999999996,2010-02-27,97,,0.0,,
usp000h7zr,5.6,-73.55,-37.516,2010-02-27,97,,0.0,,
usp000h810,4.3,-73.199,-36.624,2010-02-27,97,,0.0,,
usp000h7wg,4.8,-73.178,-36.031,2010-02-27,97,,0.0,,
usp000h7z7,4.9,-73.494,-37.982,2010-02-27,97,,0.0,,
