games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct
6,1926,2012,5,0.67,1.5,0.17,0.83,0.17,0.33,0.5,0.67,1.17,0.0,0.17,0.17,0.5,0.67,1.67,0.444,0.2,0.5
59,1930,2012,7,0.83,2.05,0.02,0.03,0.2,0.37,0.14,0.41,0.54,0.75,0.25,0.03,0.36,0.37,1.88,0.405,0.5,0.545
21,1931,2012,3,0.43,1.14,0.0,0.0,0.19,0.29,0.29,0.67,0.95,0.05,0.05,0.1,0.29,0.48,1.05,0.375,0.0,0.667
1,1932,2012,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1933,2012,19,2.24,5.31,0.44,1.23,0.65,1.0,0.23,1.4,1.63,2.05,0.71,0.09,1.3,1.94,5.56,0.421,0.357,0.65
20,1934,2012,6,0.2,1.35,0.0,0.4,0.35,0.5,0.2,1.1,1.3,0.45,0.1,0.15,0.85,0.85,0.75,0.148,0.0,0.7
10,1937,2012,5,0.6,2.2,0.1,0.6,0.7,1.1,0.0,0.5,0.5,0.4,0.2,0.0,0.7,0.7,2.0,0.273,0.167,0.636
9,1939,2012,3,0.33,1.22,0.0,0.22,0.22,0.22,0.33,0.78,1.11,0.22,0.0,0.11,0.56,0.22,0.89,0.273,0.0,1.0
78,1941,2012,24,4.33,10.08,0.83,2.51,2.46,3.49,1.23,4.28,5.51,0.59,0.56,0.47,1.29,1.63,11.96,0.43,0.332,0.706
16,1942,2012,18,1.81,4.75,0.5,1.5,0.75,1.25,0.94,1.5,2.44,1.25,0.75,0.38,0.63,1.88,4.88,0.382,0.333,0.6
40,1943,2012,7,1.05,2.85,0.15,0.7,0.5,0.7,0.18,0.5,0.68,0.88,0.18,0.03,0.73,0.65,2.75,0.368,0.214,0.714
6,1945,2012,5,1.0,3.17,0.17,0.83,0.17,0.33,0.17,0.33,0.5,0.83,0.5,0.0,0.0,0.83,2.33,0.316,0.2,0.5
57,1947,2012,16,1.61,4.23,0.12,0.63,0.7,1.23,0.89,2.33,3.23,0.65,0.67,0.42,0.79,2.18,4.05,0.382,0.194,0.571
69,1949,2012,14,2.68,5.16,0.01,0.19,1.17,1.9,1.1,2.75,3.86,0.67,0.81,0.2,1.03,1.9,6.55,0.52,0.077,0.618
13,1951,2012,7,0.92,2.0,0.0,0.0,0.69,1.31,1.0,1.0,2.0,0.31,0.31,0.23,0.31,1.0,2.54,0.462,0.0,0.529
55,1952,2012,13,1.67,3.04,0.0,0.0,0.36,0.91,1.09,2.53,3.62,1.29,0.4,0.31,0.85,1.95,3.71,0.551,0.0,0.4
40,1953,2012,9,2.1,5.03,0.68,1.83,0.33,0.65,0.8,1.58,2.38,0.58,0.38,0.2,0.48,0.6,5.2,0.418,0.37,0.5
51,1954,2012,11,1.12,2.24,0.0,0.02,0.24,0.76,0.84,1.55,2.39,0.55,0.29,0.33,0.53,2.1,2.47,0.5,0.0,0.308
4,1955,2012,6,0.5,0.5,0.0,0.0,0.75,1.0,0.5,0.25,0.75,0.5,0.25,0.0,0.5,1.0,1.75,1.0,0.0,0.75
48,1957,2012,14,1.52,3.92,0.5,1.38,0.5,0.77,0.5,0.69,1.19,1.58,0.44,0.04,0.94,1.21,4.04,0.388,0.364,0.649
79,1959,2012,21,2.61,5.75,0.0,0.01,0.54,0.76,2.01,2.99,5.0,0.92,0.3,0.7,0.7,2.28,5.76,0.454,0.0,0.717
23,1960,2012,11,1.17,3.39,0.3,0.83,0.87,1.09,0.13,1.09,1.22,1.65,0.22,0.0,0.61,0.74,3.52,0.346,0.368,0.8
12,1961,2012,4,0.42,0.83,0.0,0.0,0.42,0.67,0.42,0.92,1.33,0.33,0.17,0.17,0.25,0.67,1.25,0.5,0.0,0.625
70,1964,2012,15,2.43,3.91,0.0,0.01,1.16,1.86,1.59,3.0,4.59,0.36,0.26,0.57,0.59,2.5,6.01,0.62,0.0,0.623
39,1966,2012,7,0.54,1.21,0.18,0.49,0.23,0.46,0.33,1.03,1.36,0.38,0.46,0.08,0.36,0.85,1.49,0.447,0.368,0.5
2,1971,2012,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2002,2012,7,0.96,3.26,0.26,1.15,0.63,0.7,0.04,0.22,0.26,1.0,0.22,0.0,0.56,0.96,2.81,0.295,0.226,0.895
47,2003,2012,11,1.66,2.85,0.0,0.0,0.38,0.6,1.62,1.47,3.09,0.21,0.36,0.21,0.4,0.91,3.7,0.582,0.0,0.643
35,2004,2012,7,0.94,2.46,0.11,0.46,0.6,0.83,0.37,0.43,0.8,1.23,0.23,0.11,0.83,0.97,2.6,0.384,0.25,0.724
38,2005,2012,7,1.03,2.61,0.0,0.05,0.26,0.39,0.32,1.32,1.63,0.26,0.13,0.16,0.39,0.61,2.32,0.394,0.0,0.667
77,2006,2012,23,3.06,8.25,1.1,3.74,1.4,1.95,0.53,1.74,2.27,3.71,0.7,0.35,1.91,1.52,8.64,0.372,0.295,0.72
78,2008,2012,16,1.28,2.82,0.68,1.72,0.28,0.32,0.53,1.31,1.83,3.03,0.88,0.03,1.1,1.63,3.53,0.455,0.396,0.88
56,2009,2012,15,3.25,6.79,1.05,2.5,1.13,1.48,0.61,1.52,2.13,0.48,0.29,0.21,0.89,1.86,8.68,0.479,0.421,0.759
47,2010,2012,12,1.28,3.47,0.3,0.79,0.43,0.72,0.17,0.81,0.98,0.68,0.28,0.0,0.55,1.11,3.28,0.368,0.378,0.588
77,2011,2012,19,2.23,5.18,0.69,2.0,0.97,1.34,0.66,1.29,1.95,0.82,0.61,0.19,0.62,1.77,6.13,0.431,0.344,0.728
75,2012,2012,16,3.41,6.48,0.0,0.0,1.0,1.25,0.92,2.52,3.44,0.59,0.32,0.43,1.05,1.77,7.83,0.527,0.0,0.798
19,2013,2012,4,0.53,1.21,0.05,0.11,0.47,0.84,0.47,0.74,1.21,0.16,0.16,0.05,0.58,0.58,1.58,0.435,0.5,0.563
38,2014,2012,5,0.84,2.29,0.16,0.34,0.39,0.71,0.05,0.42,0.47,0.55,0.34,0.0,0.66,0.66,2.24,0.368,0.462,0.556
53,2015,2012,9,1.34,3.49,0.7,2.04,0.17,0.21,0.62,1.17,1.79,0.43,0.25,0.15,0.38,1.0,3.55,0.384,0.343,0.818
6,2016,2012,3,0.5,1.0,0.0,0.17,0.33,0.33,0.0,0.17,0.17,1.0,0.33,0.0,1.33,0.0,1.33,0.5,0.0,1.0
63,2017,2012,12,1.51,3.46,0.14,0.56,0.54,0.81,0.27,1.4,1.67,0.25,0.3,0.35,0.48,0.87,3.7,0.436,0.257,0.667
25,2018,2012,8,1.32,1.84,0.0,0.0,0.44,1.48,0.96,0.84,1.8,0.36,0.2,0.36,0.56,1.28,3.08,0.717,0.0,0.297
19,2019,2012,7,0.84,2.58,0.16,0.79,0.26,0.53,0.26,0.53,0.79,1.63,0.53,0.0,0.84,0.26,2.11,0.327,0.2,0.5
29,2020,2012,11,1.45,2.59,0.03,0.07,1.07,1.31,1.03,1.62,2.66,0.38,0.45,0.52,0.59,1.83,4.0,0.56,0.5,0.816
4,2021,2012,1,0.0,1.0,0.0,0.25,0.0,0.0,0.25,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2022,2012,10,1.34,3.34,0.0,0.0,0.28,0.47,1.19,1.25,2.44,0.31,0.28,0.16,0.25,0.78,2.97,0.402,0.0,0.6
13,2023,2012,4,0.23,0.54,0.0,0.0,0.15,0.31,0.15,0.54,0.69,0.23,0.08,0.15,0.46,0.77,0.62,0.429,0.0,0.5
8,2024,2012,12,1.38,3.13,0.75,2.25,0.13,0.25,0.63,0.75,1.38,0.25,0.5,0.0,0.38,0.63,3.63,0.44,0.333,0.5
6,2025,2012,6,0.5,1.0,0.0,0.0,0.17,0.67,0.0,0.5,0.5,0.0,0.33,0.33,0.17,1.17,1.17,0.5,0.0,0.25
3,2026,2012,3,0.33,1.0,0.0,0.0,0.33,0.33,0.0,0.33,0.33,0.33,0.33,0.0,1.33,0.33,1.0,0.333,0.0,1.0
2,2027,2012,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,0.667,0.0,0.0
3,2028,2012,1,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.5,0.0,0.0
3,2029,2012,2,0.67,1.33,0.33,0.67,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,1.0,1.67,0.5,0.5,0.0
80,424,2012,33,6.59,15.61,1.94,5.45,2.96,3.89,0.8,4.51,5.31,2.73,1.25,0.3,1.68,2.83,18.08,0.422,0.356,0.762
78,431,2012,29,3.53,7.67,0.79,2.41,0.96,1.47,0.6,3.29,3.9,2.86,1.04,0.21,1.4,2.08,8.81,0.46,0.33,0.652
75,39,2012,20,4.13,10.21,0.6,1.92,1.25,1.68,0.69,3.07,3.76,1.48,0.41,0.45,1.92,1.43,10.12,0.405,0.313,0.746
80,152,2012,28,4.75,8.61,0.0,0.0,2.04,3.33,3.25,5.93,9.18,0.96,1.01,1.04,1.41,2.93,11.54,0.552,0.0,0.613
68,155,2012,34,5.54,12.97,1.37,3.79,1.49,1.88,0.75,2.1,2.85,5.47,1.38,0.21,2.28,1.91,13.94,0.427,0.36,0.789
28,276,2012,6,0.89,1.86,0.0,0.11,0.21,0.46,0.46,0.86,1.32,0.29,0.21,0.0,0.29,0.75,2.0,0.481,0.0,0.462
82,279,2012,32,4.83,10.94,1.06,3.13,2.63,3.35,0.39,2.62,3.01,6.06,1.63,0.35,2.88,2.5,13.35,0.441,0.339,0.785
66,280,2012,22,2.52,5.24,0.0,0.06,1.29,1.48,0.47,1.92,2.39,3.26,0.73,0.47,1.15,1.92,6.32,0.48,0.0,0.867
65,150,2012,31,5.63,11.77,0.69,2.05,3.23,4.17,0.86,3.55,4.42,3.52,1.38,0.42,1.97,2.05,15.18,0.478,0.338,0.775
76,111,2012,29,5.86,13.37,1.96,5.21,2.84,3.26,0.29,1.39,1.68,2.54,1.04,0.17,1.92,0.93,16.51,0.438,0.376,0.871
80,113,2012,25,3.93,8.39,0.0,0.08,0.84,1.29,1.78,3.33,5.1,0.84,1.05,0.48,0.7,1.91,8.69,0.468,0.0,0.65
75,124,2012,38,6.21,14.57,1.0,3.11,3.07,3.76,2.16,4.19,6.35,2.96,1.08,0.43,1.92,1.4,16.49,0.426,0.322,0.816
58,302,2012,22,2.6,6.5,0.22,0.64,1.24,2.17,1.53,2.88,4.41,0.95,0.72,0.24,1.21,1.41,6.67,0.401,0.351,0.571
73,80,2012,29,4.27,8.7,1.78,3.86,0.99,1.1,0.27,2.14,2.41,7.1,0.79,0.11,1.73,1.36,11.32,0.491,0.461,0.9
81,103,2012,29,4.21,8.94,0.59,1.68,2.99,3.4,0.38,2.32,2.7,5.12,1.23,0.1,2.14,1.72,12.0,0.471,0.353,0.88
51,423,2012,17,3.27,6.69,0.0,0.08,1.69,2.0,1.25,2.39,3.65,0.67,0.29,0.88,1.08,2.41,8.24,0.49,0.0,0.843
80,34,2012,22,3.25,7.76,0.89,2.51,1.28,1.53,0.28,1.93,2.2,3.3,0.74,0.21,1.5,2.1,8.66,0.419,0.353,0.836
82,1764,2012,24,4.57,10.77,1.11,3.74,1.82,2.63,0.67,2.2,2.87,1.51,1.44,0.28,1.24,1.88,12.07,0.425,0.296,0.69
69,1938,2012,14,2.49,5.93,0.94,2.26,1.23,1.43,0.28,0.75,1.03,1.33,0.45,0.04,0.99,0.93,7.16,0.421,0.417,0.859
61,2007,2012,14,2.15,4.82,0.87,2.26,0.97,1.15,0.28,1.26,1.54,0.92,0.2,0.16,0.66,0.61,6.13,0.446,0.384,0.843
31,291,2012,13,1.87,4.06,0.58,1.58,0.29,0.52,0.1,1.19,1.29,2.19,0.48,0.0,1.1,1.26,4.61,0.46,0.367,0.562
81,325,2012,33,6.35,13.06,0.0,0.05,3.33,4.84,2.91,6.68,9.59,3.47,1.3,0.68,2.89,2.35,16.02,0.486,0.0,0.689
53,346,2012,31,6.47,13.74,1.23,2.96,3.13,3.64,0.7,6.15,6.85,2.49,0.72,0.7,1.32,1.75,17.3,0.471,0.414,0.86
66,1771,2012,36,4.59,9.55,0.0,0.08,2.7,3.59,3.94,7.17,11.11,3.97,1.18,2.14,2.67,2.8,11.88,0.481,0.0,0.751
49,239,2012,18,2.9,6.45,0.51,1.69,1.39,1.8,1.39,2.39,3.78,0.88,0.78,0.16,0.86,1.84,7.69,0.449,0.301,0.773
52,361,2012,21,2.19,4.63,0.0,0.06,1.5,1.98,2.54,3.92,6.46,1.52,0.67,0.23,1.35,2.46,5.88,0.473,0.0,0.757
59,374,2012,21,2.17,5.07,1.02,2.58,1.0,1.27,0.73,1.51,2.24,1.03,0.59,0.1,0.71,1.61,6.36,0.428,0.395,0.787
76,453,2012,17,1.54,3.54,0.0,0.01,1.17,1.57,1.49,1.82,3.3,0.57,0.51,1.12,0.57,1.83,4.25,0.435,0.0,0.748
39,1936,2012,16,2.54,6.41,0.64,1.9,1.08,1.59,0.21,1.05,1.26,2.36,0.33,0.05,1.28,1.18,6.79,0.396,0.338,0.677
57,352,2012,11,1.77,3.46,0.0,0.02,0.53,0.79,1.14,2.53,3.67,0.91,0.19,0.46,0.65,1.88,4.07,0.513,0.0,0.667
78,389,2012,30,4.9,11.28,2.12,5.78,2.19,2.44,0.22,1.97,2.19,3.79,0.49,0.12,1.77,1.5,14.1,0.434,0.366,0.9
61,393,2012,23,2.38,6.39,0.46,1.41,0.97,1.77,0.26,1.52,1.79,2.08,0.43,0.15,1.21,2.0,6.18,0.372,0.326,0.546
45,415,2012,22,2.42,6.11,1.13,2.82,0.8,1.04,0.69,2.33,3.02,1.67,0.96,0.16,0.82,2.2,6.78,0.396,0.402,0.766
38,400,2012,37,5.92,12.24,0.32,1.32,1.58,2.45,1.13,4.45,5.58,11.05,1.84,0.24,3.89,2.53,13.74,0.484,0.24,0.645
73,402,2012,16,2.55,6.26,0.89,2.68,0.41,0.58,0.48,1.49,1.97,0.73,0.59,0.19,0.66,1.67,6.4,0.407,0.332,0.714
82,444,2012,31,4.76,9.74,0.0,0.04,2.16,3.55,3.73,5.7,9.43,1.32,0.73,0.87,1.5,2.85,11.67,0.488,0.0,0.608
77,328,2012,19,2.88,6.83,1.12,3.03,0.86,1.52,1.04,2.56,3.6,0.81,0.58,0.26,1.0,2.08,7.74,0.422,0.369,0.564
82,329,2012,22,3.24,7.96,0.55,1.63,1.13,1.55,1.6,3.23,4.83,1.32,0.94,0.78,1.27,2.55,8.17,0.407,0.336,0.732
57,404,2012,29,3.25,9.02,0.47,1.61,3.7,4.63,0.77,3.25,4.02,7.33,2.4,0.09,3.02,2.51,10.67,0.36,0.293,0.799
78,115,2012,38,8.03,17.79,3.49,7.69,3.36,3.73,0.76,3.27,4.03,6.91,1.62,0.15,3.08,2.54,22.9,0.451,0.453,0.9
72,1364,2012,36,6.18,14.61,2.06,5.49,1.83,2.24,0.74,2.29,3.03,3.51,0.68,0.19,1.71,1.38,16.25,0.423,0.375,0.82
64,117,2012,28,5.45,10.56,0.0,0.09,2.64,3.52,2.58,5.58,8.16,0.98,1.17,1.75,1.39,2.47,13.55,0.516,0.0,0.751
81,118,2012,20,3.21,5.95,0.0,0.0,1.27,2.06,1.88,3.8,5.68,0.78,0.47,1.05,0.78,2.36,7.69,0.539,0.0,0.617
71,167,2012,32,5.13,12.27,1.9,5.1,4.03,4.9,0.92,4.25,5.17,2.48,0.9,0.51,1.56,1.83,16.18,0.418,0.373,0.822
80,169,2012,34,5.36,10.86,0.01,0.18,3.35,3.95,2.3,5.48,7.78,3.98,1.0,1.74,1.96,3.19,14.09,0.494,0.071,0.848
66,84,2012,16,2.26,4.91,0.3,1.06,1.14,1.48,1.32,1.53,2.85,0.92,0.88,0.36,0.52,1.8,5.95,0.46,0.286,0.765
81,88,2012,25,4.59,10.56,2.0,4.93,2.25,2.75,0.72,3.41,4.12,2.4,0.91,0.54,1.31,2.79,13.43,0.435,0.406,0.816
78,112,2012,17,1.81,4.71,0.81,2.46,0.6,0.94,0.45,1.95,2.4,1.21,0.81,0.22,0.63,1.64,5.03,0.384,0.328,0.644
54,242,2012,16,2.17,5.24,0.04,0.39,0.74,1.24,0.91,1.78,2.69,1.07,0.76,0.93,1.26,1.83,5.11,0.413,0.095,0.597
82,250,2012,24,3.83,5.95,0.0,0.0,1.17,3.04,2.56,4.68,7.24,0.34,0.59,1.37,1.22,2.34,8.83,0.643,0.0,0.386
28,251,2012,13,1.82,3.93,0.21,0.75,0.64,0.75,0.43,1.43,1.86,1.89,0.54,0.14,0.75,0.89,4.5,0.464,0.286,0.857
14,372,2012,3,0.36,1.5,0.0,0.0,0.21,0.29,0.86,0.71,1.57,0.14,0.0,0.21,0.21,0.36,0.93,0.238,0.0,0.75
74,29,2012,23,4.27,10.24,1.31,3.78,1.42,1.81,0.46,2.34,2.8,3.97,0.43,0.0,1.96,1.77,11.27,0.417,0.346,0.784
76,51,2012,20,3.33,7.47,0.41,1.03,1.39,1.76,1.03,1.93,2.96,3.07,1.43,0.72,1.8,1.47,8.46,0.445,0.397,0.791
50,59,2012,28,3.84,9.56,0.8,2.52,0.74,0.98,0.6,1.62,2.22,2.08,1.28,0.38,1.44,2.58,9.22,0.402,0.317,0.755
82,278,2012,38,6.74,15.71,2.26,6.13,3.3,3.91,0.51,2.62,3.13,6.48,0.9,0.23,2.96,2.1,19.05,0.429,0.368,0.844
74,6,2012,37,8.62,17.81,0.03,0.19,3.81,4.7,2.36,6.69,9.05,2.59,0.84,1.23,1.93,2.53,21.08,0.484,0.143,0.81
77,1983,2012,26,3.18,7.26,0.0,0.05,1.56,2.04,2.06,3.62,5.69,1.25,0.45,0.91,1.23,3.26,7.92,0.438,0.0,0.764
76,10,2012,27,2.96,6.24,0.05,0.25,1.33,1.8,1.83,5.87,7.7,1.36,1.21,0.67,1.53,2.01,7.3,0.475,0.211,0.737
81,13,2012,30,5.83,13.77,2.63,6.88,1.88,2.22,2.36,4.05,6.41,1.2,0.52,0.38,1.2,2.21,16.16,0.423,0.382,0.844
65,316,2012,20,3.92,9.45,1.94,5.05,1.43,1.65,0.37,2.31,2.68,0.97,0.75,0.26,1.06,2.12,11.22,0.415,0.384,0.869
76,364,2012,36,6.0,12.36,2.0,5.2,1.49,2.04,1.04,4.28,5.32,3.54,0.99,0.42,1.93,1.95,15.49,0.486,0.385,0.729
79,306,2012,18,3.84,6.67,0.01,0.01,1.39,2.35,2.0,2.82,4.82,0.3,0.38,1.99,1.14,2.33,9.08,0.575,1.0,0.591
27,315,2012,17,2.3,5.22,0.52,1.67,1.0,1.19,0.15,1.7,1.85,1.04,0.56,0.15,0.41,1.96,6.11,0.44,0.311,0.844
52,317,2012,13,0.85,2.08,0.42,1.08,0.15,0.15,0.15,1.35,1.5,0.85,0.33,0.23,0.44,1.71,2.27,0.407,0.393,1.0
78,318,2012,30,5.5,11.22,0.17,0.5,3.38,4.56,2.27,4.83,7.1,2.58,1.31,1.03,1.77,2.97,14.55,0.49,0.333,0.742
58,319,2012,11,1.95,4.16,0.9,2.24,0.28,0.33,0.16,0.71,0.86,1.07,0.45,0.07,0.67,0.95,5.07,0.469,0.4,0.842
79,450,2012,24,2.66,5.62,0.28,0.89,0.81,1.09,1.67,2.76,4.43,1.38,0.78,0.24,0.85,1.84,6.41,0.473,0.314,0.744
82,451,2012,35,5.38,12.84,0.71,1.94,1.88,2.54,0.68,5.62,6.3,4.32,0.87,0.21,2.28,2.4,13.34,0.419,0.365,0.74
62,446,2012,15,1.32,3.48,0.73,2.15,0.71,0.82,0.5,2.0,2.5,0.52,0.24,0.19,0.58,1.06,4.08,0.38,0.338,0.863
60,137,2012,20,3.47,5.7,0.02,0.03,0.98,2.65,2.82,4.8,7.62,0.5,0.98,1.58,0.95,2.4,7.93,0.608,0.5,0.371
79,138,2012,27,3.96,8.47,1.34,3.43,1.63,2.05,1.0,2.1,3.1,2.57,0.95,0.1,1.28,1.62,10.9,0.468,0.391,0.796
75,171,2012,35,6.95,16.71,1.12,3.47,3.2,3.93,1.32,4.83,6.15,2.69,1.51,0.71,2.64,2.43,18.21,0.416,0.323,0.814
79,172,2012,37,6.24,14.89,2.15,5.94,2.8,3.47,1.11,6.52,7.63,4.14,1.81,0.65,2.95,2.87,17.43,0.419,0.362,0.807
65,173,2012,22,3.29,6.78,0.0,0.06,1.37,2.02,1.92,3.38,5.31,0.94,0.42,1.38,1.17,2.55,7.95,0.485,0.0,0.679
55,200,2012,23,4.24,9.31,0.62,1.96,1.87,2.49,1.33,3.89,5.22,1.25,0.58,0.8,1.2,2.18,10.96,0.455,0.315,0.752
75,258,2012,31,4.76,11.71,1.6,4.36,2.2,3.0,0.72,2.57,3.29,4.04,0.77,0.11,2.73,2.09,13.32,0.407,0.367,0.733
58,274,2012,31,4.48,9.07,1.12,3.0,1.79,2.17,1.09,4.88,5.97,1.6,1.67,0.55,1.07,1.71,11.88,0.494,0.374,0.825
69,275,2012,17,2.19,4.01,0.04,0.1,1.04,1.29,1.16,2.54,3.7,0.48,0.16,0.55,0.71,2.43,5.46,0.545,0.429,0.809
74,283,2012,30,7.7,14.78,0.0,0.01,4.01,5.3,2.81,4.11,6.92,0.95,0.45,2.08,1.77,2.05,19.42,0.521,0.0,0.758
82,284,2012,26,4.68,8.77,0.0,0.0,1.96,2.52,2.76,2.88,5.63,0.78,0.39,1.56,1.34,2.04,11.33,0.534,0.0,0.778
18,285,2012,34,5.83,16.56,1.11,5.11,5.56,7.89,3.56,10.44,14.0,2.33,0.72,0.5,2.17,1.89,18.33,0.352,0.217,0.704
68,286,2012,29,3.68,9.16,1.49,4.1,2.79,3.51,0.82,3.9,4.72,6.4,1.38,0.35,2.31,3.21,11.63,0.401,0.362,0.795
80,294,2012,16,1.86,4.11,0.0,0.03,1.3,2.14,1.44,2.45,3.89,0.34,0.49,0.83,1.15,2.51,5.03,0.453,0.0,0.608
42,178,2012,30,5.6,13.9,1.33,4.12,4.45,5.29,0.24,1.6,1.83,3.26,1.07,0.19,2.79,1.79,16.98,0.402,0.324,0.842
77,153,2012,23,3.56,7.38,0.0,0.06,2.32,3.38,2.39,4.7,7.09,0.97,0.87,1.69,1.68,3.21,9.44,0.482,0.0,0.688
77,136,2012,33,5.21,11.77,1.14,3.58,3.17,4.23,0.78,2.31,3.09,7.39,1.61,0.34,2.75,2.78,14.73,0.443,0.319,0.748
66,94,2012,32,3.86,6.06,0.0,0.0,2.71,3.91,4.08,6.58,10.65,0.94,0.64,1.14,1.32,2.85,10.44,0.637,0.0,0.694
43,95,2012,25,4.88,10.58,1.21,2.93,2.05,2.58,1.05,4.02,5.07,1.35,1.05,0.28,1.4,2.77,13.02,0.462,0.413,0.793
80,104,2012,34,5.18,11.75,1.33,3.66,2.93,3.53,0.54,2.28,2.81,6.09,2.18,0.3,2.36,2.14,14.6,0.44,0.362,0.83
75,107,2012,30,6.43,13.81,0.05,0.29,4.16,5.64,2.96,6.99,9.95,2.65,1.44,0.73,3.0,3.59,17.07,0.465,0.182,0.738
80,184,2012,27,3.71,8.29,2.21,5.16,0.84,0.99,0.45,2.6,3.05,1.76,1.15,0.68,1.18,1.55,10.48,0.448,0.429,0.848
79,185,2012,13,1.06,3.25,0.18,0.85,0.57,0.7,0.73,2.56,3.29,0.67,0.53,0.32,0.65,2.01,2.87,0.327,0.209,0.818
81,188,2012,27,4.64,9.95,0.86,2.25,2.64,3.27,0.68,3.25,3.93,1.58,0.69,0.84,1.63,2.16,12.79,0.467,0.385,0.808
80,189,2012,32,7.21,13.4,0.06,0.35,3.51,5.33,2.33,5.95,8.28,3.74,1.21,0.63,2.31,2.89,18.0,0.538,0.179,0.66
60,186,2012,18,2.58,7.07,0.98,3.13,0.87,1.08,0.52,1.83,2.35,0.83,0.32,0.38,0.88,1.07,7.02,0.366,0.314,0.8
78,192,2012,38,7.5,17.14,2.29,6.23,8.64,10.15,0.79,4.06,4.86,5.83,1.82,0.49,3.78,2.28,25.94,0.438,0.368,0.851
76,193,2012,25,3.42,7.42,0.42,1.54,0.96,1.68,1.61,2.8,4.41,0.66,1.16,0.82,0.91,1.89,8.22,0.461,0.274,0.57
81,140,2012,38,9.02,17.69,1.72,4.12,8.38,9.26,0.57,7.33,7.9,4.62,1.43,1.3,3.46,1.77,28.15,0.51,0.416,0.905
78,144,2012,21,2.9,6.78,1.21,3.08,0.87,0.96,0.32,1.81,2.13,1.33,0.58,0.04,0.73,1.04,7.87,0.427,0.392,0.907
75,203,2012,18,1.72,3.35,0.0,0.0,0.43,0.6,1.29,4.09,5.39,0.51,0.4,0.2,0.6,2.31,3.87,0.514,0.0,0.711
80,48,2012,27,1.95,4.33,0.0,0.0,0.93,1.78,2.43,4.85,7.28,0.44,0.35,1.79,1.03,2.44,4.83,0.451,0.0,0.521
74,262,2012,30,3.74,8.12,2.55,5.59,0.91,1.05,0.31,3.65,3.96,1.97,0.95,0.5,0.95,2.3,10.95,0.461,0.457,0.859
23,267,2012,6,1.04,2.96,0.39,1.3,0.61,0.61,0.22,0.57,0.78,0.22,0.09,0.09,0.26,0.57,3.09,0.353,0.3,1.0
78,271,2012,24,3.15,6.79,0.74,2.0,0.79,0.92,0.4,2.04,2.44,1.83,1.14,0.27,1.08,1.78,7.85,0.464,0.372,0.861
69,301,2012,34,5.1,11.71,2.45,6.16,2.16,2.71,0.51,2.26,2.77,2.52,1.3,0.26,1.58,2.49,14.81,0.436,0.398,0.797
61,342,2012,27,4.67,9.74,0.0,0.02,3.21,4.41,1.66,5.02,6.67,2.9,0.9,0.61,2.28,2.8,12.56,0.48,0.0,0.729
40,410,2012,9,1.75,3.68,0.0,0.03,1.08,1.4,0.98,1.78,2.75,0.3,0.1,0.05,0.53,0.8,4.58,0.476,0.0,0.768
81,411,2012,27,2.77,5.75,1.33,3.19,0.7,0.85,0.72,3.2,3.91,1.54,1.27,0.54,0.79,2.19,7.57,0.481,0.419,0.826
52,422,2012,9,1.08,3.06,0.15,0.52,0.06,0.13,0.23,0.94,1.17,1.67,0.4,0.17,0.71,0.5,2.37,0.352,0.296,0.429
80,435,2012,32,5.49,12.18,1.11,3.1,2.49,2.83,0.31,1.94,2.25,7.24,1.46,0.35,2.88,2.26,14.58,0.451,0.359,0.881
51,436,2012,22,2.06,5.06,0.51,1.57,0.51,0.73,0.57,1.84,2.41,2.25,0.98,0.33,1.2,1.84,5.14,0.407,0.325,0.703
39,481,2012,28,4.79,11.36,1.85,5.03,2.69,3.1,0.21,1.85,2.05,3.56,1.13,0.26,1.9,1.41,14.13,0.422,0.367,0.868
73,482,2012,23,2.73,6.44,0.74,2.27,1.05,1.36,0.75,2.85,3.6,1.05,0.51,0.52,0.82,1.34,7.25,0.423,0.325,0.778
76,489,2012,34,6.7,12.61,0.01,0.11,1.42,2.47,2.39,5.12,7.51,1.64,1.75,0.72,1.18,2.51,14.83,0.531,0.125,0.574
76,211,2012,34,5.08,11.46,1.71,4.64,2.29,2.8,0.62,3.12,3.74,4.67,1.07,0.34,1.53,1.76,14.16,0.443,0.368,0.817
78,214,2012,37,7.12,16.51,1.17,3.17,2.33,3.1,1.14,3.08,4.22,8.01,1.58,0.41,3.74,2.18,17.73,0.431,0.368,0.752
9,215,2012,15,1.78,5.33,0.44,1.78,0.67,0.89,0.0,1.56,1.56,1.67,0.33,0.67,1.0,0.78,4.67,0.333,0.25,0.75
